attendance,date,game_id,game_number,home_batter_1,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,play-by-play,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,winning_pitcher
111,"May 03, 2014",bvulor4,2,Neil Marshall,Brandon Wessels,Joe Paletta,Weston Foxx,Jeremy Lambert,Tanner Truesdell,Eric Gurbacki,Ryan Titman,Nick Schlecht,0,8,Ian Grigsby,8,004102010,cf,c,1b,2b,dh,rf,3b,ss,lf,Jake Bjorkgren,#20 buena vista univ.,#20 Buena Vista Univ.,Schwoebel (2-4),,9,Y,Grigsby (8),"Storm Lake, Iowa (BVU/SL Field)",3:15pm   ,2:30   ,HP: Troy Solsaa  1B: Michael Kelly,"loras college
",Loras College,Mike Pudlo,Tony Heiser,Patrick Walsh,Nick Battalini,Lucas Jacque,Niko Andriotis,Eric DeSousa,Alex Rodriguez,Mark Jablonski,2,6,Jeremy Gerardy,8,000300300,ss,lf,3b,rf,c,dh,1b,2b,cf,Adam Schwoebel,Bjorkgren (5-1)
145,"Apr 26, 2014",cenlor3,1,Mark Jablonski,Mike Pudlo,Patrick Walsh,Niko Andriotis,Nick Battalini,Danny Fahlgren,Eric DeSousa,Cole Reeg,Alex Rodriguez,1,6,Jake Norton,6,004020X,cf,ss,3b,dh,rf,c,1b,lf,2b,Jake Norton,"loras college
",Loras College,Rushing (4-1),,7,Y,,"Dubuque, Iowa (Petrakis Park)",1:00 PM   ,1:15   ,HP: Matt Lukan  1B: Jay Wiechmann,"central college
",Central College,Jordan Judkins,Andrew O'Toole,Robbie Rushing,Adam Ariola,Grant Seuferer,Zach Zylstra,Kirby Coppess,Dakotah Wolken,Jace Ahrendsen,1,1,Ryan Dusil,8,1000000,ss,rf,p,2b,1b,lf,3b,cf,c,Robbie Rushing,Norton (1-3)
115,"Apr 12, 2014",coelor4,2,Mike Pudlo,Cole Reeg,Patrick Walsh,Eric DeSousa,Danny Fahlgren,Nick Battalini,Niko Andriotis,Spencer Bonner,Alex Rodriguez,2,2,Nick Petruzzi,7,010001000,ss,cf,3b,dh,c,rf,lf,1b,2b,Jake Norton,"loras college
",Loras College,,,9,Y,Norton (0-2),"Dubuque, Iowa (Petrakis Park)",1:45   ,2:00   ,HP: Dan Grawe  1B: Denis Schroed,"coe college
",Coe College,Ben Larison,Craig Konrardy,AJ Reuter,Colton Janssen,Michael Goerdt,Michael Redmond,Brett Slager,Thomas Schaedel,Cole Tomlinson,1,12,Michael Golinski,19,000430113,3b,ss,1b,dh,lf,cf,rf,2b,c,Michael Golinski,"Golinski, M"
50,"Apr 01, 2014",censim2,2,Jordan Judkins,Dakotah Wolken,Robbie Rushing,Adam Ariola,Zach Brown,Andrew O'Toole,Zach Zylstra,Kirby Coppess,Michael Reuter,0,8,Matt Schissel,9,10021121X,ss,cf,dh,2b,1b,rf,lf,3b,c,Matt Schissel,"central college
",Central College,Wilson (1-1),,9,Y,,"Pella, Iowa (Kuyper Athl. Complex)",3:15 pm   ,1:50   ,HP: Micah Shull  1B: Alec Clark,"simpson college
",Simpson College,Michael Chia,Jake Barr,Tyler Craig,Jake Esdohr,Brett Crable,Austin Burlin,Jake Scieszinski,Nick Anderson,Bud Smith,7,1,Brock Borgeson,6,010000000,3b,lf,1b,ss,cf,rf,2b,dh,c,Michael Wilson,Schissel (2-0)
275,"Mar 29, 2014",coewar1,1,Jackson Litterer,Joe Grote,Ryan Powers,Ryan Kemp,DJ Utley,Blake Wilson,Michael Schinstock,Tyler Mougin,Craig Kerper,1,4,Ben Rettenmeier,6,020110X,1b,2b,3b,cf,dh,c,rf,ss,lf,Ben Rettenmeier,"wartburg college
",Wartburg College,Alberhasky (1-2),,7,Y,,"Waverly, Iowa (Hertel Field)",1 p.m.   ,1:32 HR   ,HP: Jay Weichman  1B: Rod Rigg,"coe college
",Coe College,Ben Larison,Cole Tomlinson,Craig Konrardy,AJ Reuter,Jory Heckenberg,Michael Goerdt,Andrew Brierton,Michael Redmond,Alec Zwanziger,3,0,Connor Alberhasky,4,0000000,ss,rf,3b,1b,dh,lf,c,cf,2b,Connor Alberhasky,Rettenmeier (3-0)
418,"Apr 26, 2014",coelut4,2,Michael Redmond,Cole Tomlinson,AJ Reuter,Craig Konrardy,Alec Zwanziger,Michael Goerdt,Colton Janssen,Ben Larison,Derek Yoder,4,23,Jacob Schletzbaum,19,71520035X,cf,c,1b,ss,dh,lf,rf,3b,2b,Cal Kragenbrink,"coe college
",Coe College,Lapointe (1-2),,9,Y,Schletzbaum (1),"Cedar Rapids, Iowa (Daniels Park)",3:20 pm   ,3:10   ,HP: Michael Gansemer  1B: Ryan Farnsworth,"luther college
",Luther College,Andy Briggs,Matt Larson,Czenvic Rojer,David Lowe,Brian Paulsrud,Eric Pittman,Carlos Pineda,Zach Lashbrook,Jon Opdahl,5,15,Mitch Adams,19,010340250,cf,lf,rf,3b,1b,ss,dh,c,2b,Phillip LaPointe,Kragenbrink (1-2)
30,"Apr 21, 2014",simaib3,2,"Leverett, Steven","Stout, Jay","Close, Zach","Ingram, Rob","Jouris, Jacob","Daane, Jordan","Munson, Jon","Schmitt, Bryce","Murtha, Steven",3,2,"Close, Zach",9,1000010,ss,lf/cf,cf/p,dh,1b,3b,rf/lf,2b,c,"Cathie, Gavin",aib college of bus.,AIB College of Bus.,"Cathie, G",,7,Y,,"Des Moines, Iowa (AIB/Lincoln Fields)",3:30 pm   ,2 hrs   ,HP: Ronald Acuna  1B: Matt Badeaux,"simpson college
",Simpson College,Josh Pirtle,Brett Crable,Tyler Craig,Jake Barr,Michael Chia,Jake Esdohr,Bud Smith,Austin Burlin,Taylor Harmon,0,6,Brock Borgeson,7,1004100,rf,cf,1b,lf,3b,ss,c,dh,2b,Michael Wilson,Wilson (2-1)
150,"Apr 12, 2014",cenlut3,1,Jordan Judkins,Kirby Coppess,Robbie Rushing,Adam Ariola,Grant Seuferer,Andrew O'Toole,Andy Carr,Dakotah Wolken,Jace Ahrendsen,1,4,Judson McKown,4,003100X,ss,3b,dh,2b,1b,rf,lf,cf,c,Judson McKown,"central college
",Central College,Whitham (0-1),,7,Y,,"Pella, Iowa (Kuyper Athl. Complex)",11 a.m.   ,1:20   ,HP: Troy Solaas  1B: Brandon Moo,"luther college
",Luther College,Joe Silversmith,Eric Pittman,Czenvic Rojer,Aldon Severson,Carlos Pineda,Matt Larson,David Lowe,Mitch Knippenberg,Joel Martin,2,0,Nate Beckman,3,0000000,ss,cf,rf,1b,dh,lf,3b,c,2b,Nate Witham,McKown (2-3)
,"Mar 29, 2014",bvulut4,2,Andy Briggs,Joel Martin,Eric Pittman,Czenvic Rojer,Carlos Pineda,Matt Larson,Brian Paulsrud,Dakotah Rostad,Zach Lashbrook,0,10,Ben Voss,11,103101004,cf,2b,ss,rf,dh,lf,1b,3b,c,Cody Reimer,"luther college
",Luther College,Grigsby (),,9,Y,,"Tucson, Ariz. (Kino Sports Complex)",  ,  ,,"buena vista university
",Buena Vista Univ.,Neil Marshall,Brandon Wessels,Joe Paletta,Tanner Truesdell,Weston Foxx,Jeremy Lambert,Bryce Wessels,Ryan Titman,Ryan Duncan,6,9,Ian Grigsby,15,410012010,cf,c,1b,lf,2b,dh,3b,ss,rf,Jacob Hadaway,Voss (2-1)
500,"Apr 25, 2014",bvuwar1,1,Jackson Litterer,Tyler Mougin,Ryan Powers,Ryan Kemp,DJ Utley,Clay Emmrich,Blake Wilson,Michael Schinstock,Joe Grote,2,2,Ben Rettenmeier,6,000020X,lf,ss,3b,cf,1b,dh,c,rf/1b,2b,Ben Rettenmeier,"wartburg college
",Wartburg College,Ringblom (5-2),,7,Y,,"Waverly, Iowa (Hertel Field)",3:30 pm   ,1:25 hr   ,HP: Ryan Ecklund  1B: Josh Mara,#18 buena vista univ.,#18 Buena Vista Univ.,Neil Marshall,Brandon Wessels,Joe Paletta,Weston Foxx,Jeremy Lambert,Tanner Truesdell,Bryce Wessels,Ryan Titman,Nick Schlecht,0,0,Jon Ringblom,2,0000000,cf,c,1b,2b,dh,rf,3b,ss,lf,Jon Ringblom,Rettenmeier (6-1)
103,"Apr 19, 2014",lutsim4,2,Andy Briggs,Eric Pittman,Czenvic Rojer,David Lowe,Matt Larson,Andrew Burgmeier,Brian Paulsrud,Mitch Knippenberg,Jon Opdahl,2,10,Cody Reimer,14,04001005X,cf,ss,rf,3b,lf,dh,1b,c,2b,Matt McKinney,"luther college
",Luther College,Scieszinski (3-3),,9,Y,,"Decorah, Iowa (Luther College)",2:00   ,2:15   ,HP: Mike Gansemer  1B: Ryan Ecklund,"simpson college
",Simpson College,Josh Pirtle,Tyler Craig,Michael Chia,Jake Barr,Taylor Harmon,Bud Smith,Jake Esdohr,Brett Crable,,5,2,Michael Wilson,4,100001000,rf,1b,3b,lf,2b,c,ss,cf,,Jake Scieszinski,McKinney (1-4)
48,"Mar 17, 2014",dbqsvc,,Daniel Casanova,Will Fogel,Steve Ryan,Austin McWhite,Michael Salazar,Dalton Garst,Austin Monfross,Vince Parisi,Gaetano Florio,1,6,Justin Naval,12,01000023X,cf,2b,rf,1b,lf,dh,3b,c,ss,Harley Miller,"dubuque, univ. of","Dubuque, Univ. of",Dustyn Marfy (0-1),,9,Y,,"Fort Myers, Fla. (Player Dev. Complex1)",12:45 PM   ,2:10   ,,southern vermont,Southern Vermont,Sal Sciara,Richard Rios,RJ Pingitore,Cody LaBadia,Chris Nicast,Roland Herna,Fabian Hance,Nathan Cahoo,Cameron Simp,1,2,Chris Bradt,8,011000000,cf,3b,2b,1b,ss,rf,dh,c,lf,Dustyn Marfy,Naval (1-0)
78,"Mar 13, 2014",simwhea,,"Kimmel, J.","Schappell, M","Swider, J.","Martin, T.","Mellinger, K",Johnson,"Portugal, J.","Howe, T.","Peltz, J.",2,6,"MaLossi, A",14,010211001,cf,2b,lf,1b,ss,3b,dh,c,rf,"Bayer, D",wheaton (ill.),Wheaton (Ill.),"Bayer, D",,9,Y,,"Tucson, Ariz. (Kino Sports Complex)",1:00 pm   ,2:35   ,,"simpson college
",Simpson College,Michael Chia,Jake Barr,Tyler Craig,Jake Esdohr,Bud Smith,Josh Pirtle,Jake Scieszinski,Jake Anctil,Brett Crable,3,13,Kyle Helmerson,12,004012402,3b,lf,1b,ss,c,rf,2b,dh,cf,Gage Reis,Reis (1-1)
,"Mar 11, 2014",wartmc,,Jackson Litterer,Tyler Mougin,Ryan Powers,Ryan Kemp,DJ Utley,Blake Wilson,Michael Schinstock,Joe Grote,Craig Kerper,4,15,Jackson Litterer,17,420420030,dh/1b,ss,3b,cf,1b/p,c,rf,2b,lf,Max Langheinrich,"wartburg college
",Wartburg College,,,9,Y,Litterer,"Auburndale, Fla",  ,  ,,thomas more college,Thomas More College,Jason Handley,Craig Hyson,Travis Miller,Cody Makin,Zach Fardo,Tommy Arzen,Marcus Woelfel,Brad Popham,Tyler Graber,3,20,Andy Roenker,24,154301105,lf,1b,dh,rf,cf,3b,ss,c,2b,Addison Brown,A
73,"Mar 16, 2014",dbqbet1,1,Daniel Casanova,Will Fogel,Michael Salazar,Austin McWhite,Steve Ryan,James Workman,Eddie Pablo,Vince Parisi,Ryan Karrick,3,1,Chris Fields,4,0100000,cf,2b,lf,1b,rf,dh,3b,c,ss,Josh Eastman,"dubuque, univ. of","Dubuque, Univ. of",Eastman (0-2),,7,Y,,"Fort Myers, Fla. (Terry Park, Field 4)",1 PM   ,2:00   ,,"bethel university
",Bethel University,Bryce Marquardt,Jarad Watts,Mike Schultz,Luke Schultz,Matt Conrad,Lars Anderson,Bret Neuville,Nik Anderson,Logan Lisle,2,12,Grant Martinson,14,3035010,cf,2b,c,rf,lf,dh,1b,ss,3b,Tyler Heitmann,Tyler Heitma (2-0)
65,"Apr 01, 2014",dbqlor2,2,Daniel Casanova,Will Fogel,Austin McWhite,Steve Ryan,Michael Salazar,Mac Shepherd,Vince Parisi,Ryan Karrick,,5,6,Jacob Padilla,7,220020000,cf,2b,1b,rf,lf,3b,c,ss,,Dalton Garst,"dubuque, univ. of","Dubuque, Univ. of",Garst (1-2),,9,Y,,"Dubuque, Iowa (UD Baseball Field)",3:20   ,2:30   ,HP: Dennis Schroder  1B: Joe Saldiva,"loras college
",Loras College,Mark Jablonski,Mike Pudlo,Patrick Walsh,Eric DeSousa,Danny Fahlgren,Tony Heiser,Niko Andriotis,Spencer Bonner,Alex Rodriguez,1,10,Connor Schreck,12,234010000,cf,ss,3b,dh,c,rf,lf,1b,2b,Kody Massner,Petrosky (1-3)
100,"Apr 21, 2014",lorwar3,1,Jackson Litterer,Tyler Mougin,Ryan Powers,Ryan Kemp,DJ Utley,Clay Emmrich,Blake Wilson,Jake Raecker,Joe Grote,0,2,Michael Schinstock,3,002000X,lf,ss,3b,cf,1b,dh,c,rf,2b,Michael Schinstock,"wartburg college
",Wartburg College,Norton (0-3),,7,Y,,"Waverly, Iowa (Hertel Field)",3:30 pm   ,1:19 hr   ,HP: Josh Mara  1B: Jamie Jarret,"loras college
",Loras College,Mike Pudlo,Spencer Bonner,Patrick Walsh,Eric DeSousa,Niko Andriotis,Danny Fahlgren,Nick Battalini,Alex Rodriguez,Mark Jablonski,0,0,Jake Norton,7,0000000,ss,1b,3b,dh,lf,c,rf,2b,cf,Jake Norton,Schinstock (5-0)
59,"Apr 01, 2014",bvucoe2,2,Neil Marshall,Brandon Wessels,Joe Paletta,Tanner Truesdell,Weston Foxx,Jeremy Lambert,Bryce Wessels,Devon Harms,Ryan Titman,0,3,Ian Grigsby,6,00021000X,cf,rf,1b,lf,2b,dh,3b,c,ss,Jake Bjorkgren,#25 buena vista univ.,#25 Buena Vista Univ.,Hoffmann (0-2),,9,Y,Grigsby (3),"Storm Lake, Iowa (BVU/SL Field)",5:30pm   ,2:30   ,HP: Dustin Moore  1B: Mark Ha,"coe college
",Coe College,Ben Larison,Craig Konrardy,AJ Reuter,Jory Heckenberg,Colton Janssen,Michael Redmond,Michael Goerdt,Cole Tomlinson,Brett Slager,2,0,Ben Jacobson,6,000000000,2b,ss,1b,dh,3b,cf,lf,c,rf,Jack Hoffmann,Bjorkgren (3-0)
100,"Apr 01, 2014",lutwar1,1,Jackson Litterer,Craig Kerper,Ryan Powers,Ryan Kemp,DJ Utley,Blake Wilson,Michael Schinstock,Joe Grote,Tyler Mougin,0,1,DJ Utley,8,0000100,1b,lf,3b,cf,dh/p,c,rf,2b,ss,Alex Steines,"wartburg college
",Wartburg College,Steines (1-3),,7,Y,,"Waverly, Iowa (Hertel Field)",3:30 pm   ,2:02 hr   ,HP: Jon Radmacher  1B: Matt Lukan,"luther college
",Luther College,Andy Briggs,Eric Pittman,Czenvic Rojer,Carlos Pineda,Mitch Knippenberg,Matt Larson,Aldon Severson,David Lowe,Joel Martin,0,9,Alec Knop,11,0250011,cf,ss,rf,dh,c,lf,1b,3b,2b,Alec Knop,Knop (3-0)
100,"Apr 19, 2014",lorwar2,2,Jackson Litterer,Tyler Mougin,Ryan Powers,Ryan Kemp,DJ Utley,Clay Emmrich,Blake Wilson,Michael Schinstock,Joe Grote,4,8,Parker Bolt,14,11104010X,lf,ss,3b,cf,1b,dh,c,rf,2b,Parker Bolt,"wartburg college
",Wartburg College,Walsh (4-2),,9,Y,,"Waverly, Iowa (Hertel Field)",3:15 pm   ,2:00 hr   ,HP: Jason Kramer  1B: Jeff F,"loras college
",Loras College,Mike Pudlo,Spencer Bonner,Eric DeSousa,Niko Andriotis,Nick Battalini,Danny Fahlgren,Alex Rodriguez,Mark Jablonski,,1,4,Miles Canady,6,200200000,ss,1b,3b,lf,rf,c,2b,cf,,Patrick Walsh,Bolt (5-3)
234,"Apr 08, 2014",bvucoe3,1,Ben Larison,Craig Konrardy,AJ Reuter,Colton Janssen,Michael Goerdt,Cal Kragenbrink,Michael Redmond,Thomas Gandolfi,Cole Tomlinson,0,4,Jeremy Santiago,7,021001X,2b,ss,1b,3b,lf,dh,cf,rf,c,Jack Hoffmann,"coe college
",Coe College,Bjorkgren (3-1),,7,Y,Santiago (1),"Cedar Rapids, Iowa (Daniels Park)",1:00 pm   ,2:00   ,HP: Stacey Dunbar  1B: Eric Thornton,#25 buena vista univ.,#25 Buena Vista Univ.,Neil Marshall,Brandon Wessels,Joe Paletta,Weston Foxx,Jeremy Lambert,Tanner Truesdell,Eric Gurbacki,Ryan Titman,Nick Schlecht,1,2,Jake Bjorkgren,4,0000020,cf,c,1b,2b,dh,rf,3b,ss,lf,Jake Bjorkgren,Hoffmann (1-2)
56,"Apr 08, 2014",dbqlor3,1,Mike Pudlo,Tony Heiser,Patrick Walsh,Eric DeSousa,Danny Fahlgren,Nick Battalini,Niko Andriotis,Cole Reeg,Alex Rodriguez,2,4,Kyle Jagminas,7,2000020,ss,lf,3b,1b,c,rf,dh,cf,2b,Jeremy Gerardy,"loras college
",Loras College,Gerardy (2-3),,7,Y,,"Dubuque, Iowa (Petrakis Park)",3:30 PM   ,2:10   ,HP: Alec Clark  1B: Clint Gingerich,"dubuque, univ. of","Dubuque, Univ. of",Daniel Casanova,Eddie Pablo,Vince Parisi,Austin McWhite,Dalton Garst,Ryan Karrick,Jacob Evans,Steve Ryan,Gaetano Florio,4,13,Tyler Trifiletti,15,3111313,cf,2b,c,1b,dh,ss,lf,rf,3b,Josh Eastman,Eastman (3-2)
160,"Apr 19, 2014",cencoe4,2,Jordan Judkins,Andrew O'Toole,Robbie Rushing,Adam Ariola,Zach Brown,Grant Seuferer,Zach Zylstra,Jace Ahrendsen,Dakotah Wolken,2,13,James Longo Jr,18,00152500X,ss,rf,dh,2b,3b,1b,lf,c,cf,Matt Schissel,"central college
",Central College,,,9,Y,Brady (0-5),"Pella, Iowa (Kuyper Athl. Complex)",3:15 pm   ,2:45   ,HP: Jon Fye  1B: Tim Riskowsk,"coe college
",Coe College,Craig Konrardy,Michael Goerdt,AJ Reuter,Michael Redmond,Colton Janssen,Alec Zwanziger,Ben Larison,Andrew Brierton,Thomas Schaedel,3,5,Jacob Schletzbaum,11,202000001,ss,lf,1b,cf,rf/3b,dh,3b,c,2b,Ben Jacobson,"Judkins, B"
110,"Mar 23, 2014",bvugac,,D. Carlson,Sam Warner,S. Benjamin,G. Fuchs,T. Bigandt,D. Tranvik,Max Fidler,Evan Reed,I. Welckle,0,9,D. Mattson,17,010034001,ss,c,cf,1b,rf,dh,3b,lf,2b,Connor Kern,"gustavus adolphus
",Gustavus Adolphus,Connor Kern,,9,Y,Lange,"Tucson, Ariz. (Field 7)",11:00am   ,  ,,"buena vista university
",Buena Vista Univ.,Neil Marshall,Brandon Wessels,Joe Paletta,Jeremy Lambert,Tanner Truesdell,Weston Foxx,Eric Gurbacki,Devon Harms,Ryan Titman,1,19,Justin Lange,21,270005203,cf,rf,1b,3b,lf,2b,dh,c,ss,Jake Bjorkgren,Bjorkgren
55,"Mar 26, 2014",lorcor,,John Tesensky,Nate Streb,Beriah Quick,Max Freilinger,Buddy Mattern,Wyatt Kurzejeski,Jake Lehman,Tony Medina,Chuck Rocker,7,0,Tyler Riggs,7,0000000,lf,2b,ss,1b,dh,3b,rf,c,cf,Eric Daubach,"cornell college
",Cornell College,Daubach (1-1),,7,Y,,"Mount Vernon, Iowa (Ash Park)",4:37 PM   ,2:33   ,HP: Micah Shull  1B: Brett Miehl,"loras college
",Loras College,Mark Jablonski,Tony Heiser,Spencer Bonner,Eric DeSousa,Mike Pudlo,Nick Battalini,Danny Fahlgren,Alex Rodriguez,,2,14,Connor Schreck,11,3313004,cf,lf,1b,3b,ss,rf,c,2b,,Patrick Walsh,Walsh (2-0)
,"Mar 08, 2014",lorncc2,,Mark Jablonski,Mike Pudlo,Patrick Walsh,Niko Andriotis,Spencer Bonner,Eric DeSousa,Danny Fahlgren,Alex Rodriguez,Cole Reeg,4,0,Kody Massner,2,0000000,cf,ss,1b,lf,dh,3b,c,2b,rf,Adam Schwoebel,"loras college
",Loras College,Schwoebel (0-1),,7,Y,,"Jacksonville, Ill. (Lenz Field)",  ,3:00   ,,north central (ill.),North Central (Ill.),"DeRango, Vito","Paparone, Joe","Pacanowski, Zac","Ciolkosz, John","Carius, Sam","Klein, Sam","Rone, Jake","Jarosz, Zach","Khoury, Alex",0,11,"Singh, Kris",16,1310051,3b,rf,c,1b,lf,cf,dh,2b,ss,"Singh, Kris",Singh (1-0)
,"Mar 09, 2014",lutncc1,1,"DeRango, Vito","Paparone, Joe","Pacanowski, Zac","Ciolkosz, John","Carius, Sam","Klein, Sam","Rone, Jake","Jarosz, Zach","Khoury, Alex",3,5,"Sutton, Drew",7,1001210,3b,rf,c,1b,lf,cf,dh,2b,ss,"Rashid, Jon",north central (ill.),North Central (Ill.),Rashid (0-1),,7,Y,Whitham (1),"Jacksonville, Ill. (Lenz Field)",  ,  ,,"luther college
",Luther College,Andy Briggs,Eric Pittman,Czenvic Rojer,Carlos Pineda,Mitch Knippenberg,Brian Paulsrud,Aldon Severson,David Lowe,Joel Martin,2,10,Nate Witham,13,3000313,cf,ss,rf,dh,c,lf/1b,1b,3b,2b,Blake Peterson,Peterson (1-0)
125,"Apr 11, 2014",cenlut2,2,Jordan Judkins,Kirby Coppess,Robbie Rushing,Adam Ariola,Grant Seuferer,Andrew O'Toole,Zach Zylstra,Jake Effron,Jace Ahrendsen,0,10,Dakotah Wolken,9,11010052,ss,3b,dh,2b,1b,rf,lf,cf,c,Dakotah Wolken,"central college
",Central College,Peterson (1-3),,8,Y,,"Pella, Iowa (Kuyper Athl. Complex)",3:25 pm   ,1:55   ,HP: Troy Soolas  1B: Brandon Moo,"luther college
",Luther College,Andy Briggs,Eric Pittman,Czenvic Rojer,David Lowe,Carlos Pineda,Matt Larson,Brian Paulsrud,Zach Lashbrook,Jon Opdahl,2,0,Andrew Withers,4,00000000,cf,ss/cf,rf,3b,dh,lf,1b,c,2b,Blake Peterson,Wolken (4-1)
232,"May 02, 2014",coesim4,2,Michael Redmond,Alec Zwanziger,AJ Reuter,Craig Konrardy,Michael Goerdt,Colton Janssen,Ben Larison,Andrew Brierton,Thomas Schaedel,0,4,Jake Tickle,5,01300000X,cf,dh,1b,ss,lf,rf,3b,c,2b,Connor Alberhasky,"coe college
",Coe College,Reis (3-5),,9,Y,Tickle (4),"Cedar Rapids, Iowa (Daniels Park)",3:20 pm   ,1:35   ,HP: Eric Olson  1B: Ryan Farnsworth,"simpson college
",Simpson College,Josh Pirtle,Brett Crable,Tyler Craig,Jake Barr,Michael Chia,Jake Scieszinski,Jake Esdohr,Bud Smith,Austin Burlin,0,3,Gage Reis,8,001001010,rf,cf,1b,lf,3b,2b,ss,c,dh,Gage Reis,Alberhasky (3-4)
82,"Apr 15, 2014",coegrn,,Niko Takayesu,Ryan Penaflor,Anthony Mack,Matt Hammond,Graham Conlon,Colin Tremblay,Kainoa Inafuku,Teague Towner,Steven Petritis,2,3,Eli Freese,5,002001000,2b,lf,cf,c,1b,dh,3b,ss,rf,Fletcher Zornes,"grinnell college
",Grinnell College,,,9,Y,Zornes (0-1),"Grinnell, Iowa (Pioneer Park)",2:57 pm   ,2:06   ,HP: Randy Schulte  1B: Matt Lukan,"coe college
",Coe College,Ben Larison,Craig Konrardy,AJ Reuter,Colton Janssen,Michael Goerdt,Michael Redmond,Thomas Schaedel,Brett Slager,Cole Tomlinson,3,7,Jacob Schletzbaum,12,211001200,3b,ss,1b,dh,lf,cf,2b/ss,rf,c/rf,Ben Jacobson,"Jacobson, B"
30,"Apr 21, 2014",simaib2,1,"Leverett, Steven","Stout, Jay","Close, Zach","Ingram, Rob","Jouris, Jacob","Daane, Jordan","Schmitt, Bryce","Uletschy, Jordan","Cabral, Geno",2,6,"Barton, Colton",7,0020301,rf,lf,cf,c,1b,3b,ss,dh,2b,"Huffman, Tyler",aib college of bus.,AIB College of Bus.,,,7,Y,Borgeson (0-3),"Des Moines, Iowa (AIB/Lincoln Fields)",1 pm   ,2 hrs   ,HP: Matt Badeaux  1B: Ronald Acuna,"simpson college
",Simpson College,Josh Pirtle,Tyler Craig,Jake Barr,Michael Chia,Jake Scieszinski,Brett Crable,Bud Smith,Austin Burlin,Taylor Harmon,2,5,Brock Borgeson,11,1000022,rf,1b,lf,3b,ss,cf,c,dh,2b,Jalen Sickels,"Barton, C"
,"Apr 08, 2014",censim3,1,Jake Barr,Michael Chia,Tyler Craig,Jake Esdohr,Nick Anderson,Austin Burlin,Bud Smith,Brett Crable,,5,1,Adam Richman,5,1000000,lf,3b,1b,ss,2b,rf,c,cf,,Jake Scieszinski,"simpson college
",Simpson College,Scieszinski (3-1),,7,Y,,"Indianola, Iowa (McBride Field)",3:38 pm   ,1:52   ,HP: Patrick McIlhon  1B: Dean Kirkpatrick,"central college
",Central College,Jordan Judkins,Jake Effron,Robbie Rushing,Adam Ariola,Zach Brown,Andrew O'Toole,Grant Seuferer,Dakotah Wolken,Jace Ahrendsen,1,9,Robbie Rushing,7,0400203,ss,lf,p,2b,3b,rf,1b,cf,c,Robbie Rushing,Rushing (3-0)
103,"Apr 12, 2014",bvusim4,2,Brett Crable,Tyler Craig,Jake Esdohr,Michael Chia,Josh Pirtle,Adam Richman,Bud Smith,Taylor Harmon,,2,2,Brock Borgeson,5,001000001,cf,1b,ss,3b,rf,lf,c,2b,,Jake Scieszinski,"simpson college
",Simpson College, (1-0),,9,Y,Scieszinski (3-2),"Indianola, Iowa (McBride Field)",12:29 pm   ,2:49   ,HP: Bret Miell  1B: Josh Mara,#24 buena vista univ.,#24 Buena Vista Univ.,Neil Marshall,Brandon Wessels,Joe Paletta,Weston Foxx,Eric Gurbacki,Tanner Truesdell,Nick Schlecht,Schuyler Radke,Ryan Titman,2,9,Ian Grigsby,20,001240002,cf,rf,1b,2b,3b,dh,lf,c,ss,Tyson Valentine,J
50,"Mar 13, 2014",warhuss,,Pat Thibodeau,Dylan Foster,J.T. Whitten,Josh Gaudette,Kyle Bishop,Dennis Meehan,Jordan Carter,Brandon Gendreau,Cody McInnis,5,0,Casey Estes,6,000000000,cf,lf,1b,3b,rf,dh,c,2b,ss,Pat McEwen,husson college,Husson College,P,,9,Y,,"Winter Haven, Fla. (Chain of Lakes #2)",1:00PM   ,2:10   ,,"wartburg college
",Wartburg College,Jackson Litterer,Tyler Mougin,Ryan Powers,Ryan Kemp,DJ Utley,Blake Wilson,Michael Schinstock,Joe Grote,Craig Kerper,1,6,Gavin Nadermann,8,002031000,dh,ss,3b,cf,1b,c,rf,2b,lf,Ben Rettenmeier,Rettenmeier
